SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-22-2023,Single Family Residential,4440 S 146th St,Tukwila,WA,98168,588888,3,2.0,Tukwila,1230,13110,1949,,479,,Sold,,,https://www.redfin.com/WA/Tukwila/4440-S-146th-St-98168/home/194263,NWMLS as Distributed by MLS Grid,2144027,N,Y,47.472548,-122.2768129
PAST SALE,July-14-2023,Single Family Residential,13327 Military Rd S,Seatac,WA,98168,700000,3,2.0,Riverton,3080,13311,1958,,227,,Sold,,,https://www.redfin.com/WA/Tukwila/13327-Military-Rd-S-98168/home/191783,NWMLS as Distributed by MLS Grid,2072973,N,Y,47.4834056,-122.2957444
PAST SALE,July-14-2023,Single Family Residential,13325 Military Rd S,Seatac,WA,98168,425000,1,1.0,Riverton,1060,13347,1995,,401,,Sold,,,https://www.redfin.com/WA/Tukwila/13325-Military-Rd-S-98168/home/191323,NWMLS as Distributed by MLS Grid,2072977,N,Y,47.4836452,-122.2958182
PAST SALE,November-10-2022,Single Family Residential,2416 S 116th Way,Seattle,WA,98168,525000,3,2.0,Seattle,1920,6245,1946,,273,,Sold,,,https://www.redfin.com/WA/Seattle/2416-S-116th-Way-98168/home/187245,NWMLS as Distributed by MLS Grid,2003160,N,Y,47.5000033,-122.3018933
PAST SALE,January-19-2023,Single Family Residential,12038 42nd Ave S,Tukwila,WA,98168,620000,4,3.0,Allentown,1928,10066,1906,,322,,Sold,,,https://www.redfin.com/WA/Tukwila/12038-42nd-Ave-S-98168/home/188393,NWMLS as Distributed by MLS Grid,2020300,N,Y,47.4955063,-122.2802292
PAST SALE,October-20-2023,Single Family Residential,12463 10th Ave S,Seattle,WA,98168,608000,3,2.0,Riverton,1600,8379,1943,,380,,Sold,,,https://www.redfin.com/WA/Seattle/12463-10th-Ave-S-98168/home/189481,NWMLS as Distributed by MLS Grid,2157445,N,Y,47.4903895,-122.3210231
PAST SALE,August-31-2023,Single Family Residential,10405 3rd Ave S,Seattle,WA,98168,698249,4,2.0,White Center,1940,7497,1941,,360,,Sold,,,https://www.redfin.com/WA/Seattle/10405-3rd-Ave-S-98168/home/181981,NWMLS as Distributed by MLS Grid,2141539,N,Y,47.5101686,-122.3301994
PAST SALE,June-20-2023,Single Family Residential,12621 Military Rd S,Burien,WA,98168,709950,5,2.0,Riverton,3330,21449,1943,,213,,Sold,,,https://www.redfin.com/WA/Burien/12621-Military-Rd-S-98168/home/191881,NWMLS as Distributed by MLS Grid,2051126,N,Y,47.4902339,-122.2985364
PAST SALE,July-7-2023,Single Family Residential,4606 S 139th St,Tukwila,WA,98168,725000,4,2.5,Foster,2300,5537,2008,,315,,Sold,,,https://www.redfin.com/WA/Tukwila/4606-S-139th-St-98168/home/18658470,NWMLS as Distributed by MLS Grid,2058938,N,Y,47.4783068,-122.2753299
PAST SALE,October-10-2023,Single Family Residential,11621 25th Ave S,Seattle,WA,98168,545000,3,2.0,Seattle,1020,6886,1940,,534,,Sold,,,https://www.redfin.com/WA/Seattle/11621-25th-Ave-S-98168/home/187933,NWMLS as Distributed by MLS Grid,2137984,N,Y,47.498611,-122.3011608
PAST SALE,August-2-2023,Single Family Residential,14727 Macadam Rd S,Tukwila,WA,98168,720000,3,2.5,Tukwila,2022,5200,2019,,356,,Sold,,,https://www.redfin.com/WA/Tukwila/14727-Macadam-Rd-S-98168/home/22484702,NWMLS as Distributed by MLS Grid,2051964,N,Y,47.4705333,-122.2676162
PAST SALE,August-30-2023,Single Family Residential,2002 S 124th St,Seattle,WA,98168,280000,2,1.0,Riverton,1770,8100,1936,,158,,Sold,,,https://www.redfin.com/WA/Seattle/2002-S-124th-St-98168/home/190814,NWMLS as Distributed by MLS Grid,2158774,N,Y,47.4924205,-122.3071216
PAST SALE,April-6-2023,Single Family Residential,13214 Military Rd S,Tukwila,WA,98168,600000,5,1.0,Riverton,1840,9003,1947,,326,,Sold,,,https://www.redfin.com/WA/Tukwila/13214-Military-Rd-S-98168/home/190868,NWMLS as Distributed by MLS Grid,2053302,N,Y,47.4847991,-122.2955277
PAST SALE,,Mobile/Manufactured Home,1415 S 100th St,Seattle,WA,98168,425000,,,,,10350,,,,,,,,https://www.redfin.com/WA/Seattle/1415-S-100th-St-98168/home/12299262,,,N,Y,47.5135507,-122.3150276
PAST SALE,August-23-2023,Single Family Residential,2620 S 138th St,Seatac,WA,98168,460000,3,1.0,Riverton,1410,7850,1954,,326,,Sold,,,https://www.redfin.com/WA/Seatac/2620-S-138th-St-98168/home/191988,NWMLS as Distributed by MLS Grid,2145519,N,Y,47.4799101,-122.298852
PAST SALE,November-4-2022,Single Family Residential,12224 10th Ave S,Seattle,WA,98168,440000,3,1.0,Boulevard Park,1260,14127,1989,,349,,Sold,,,https://www.redfin.com/WA/Seattle/12224-10th-Ave-S-98168/home/2066344,NWMLS as Distributed by MLS Grid,2014510,N,Y,47.4934476,-122.3195856
PAST SALE,,Single Family Residential,1002 S 116th St,Seattle,WA,98168,655000,4,2.5,,2360,4409,2005,,278,,,,,https://www.redfin.com/WA/Seattle/1002-S-116th-St-98168/home/12300650,,,N,Y,47.499681,-122.3204064
PAST SALE,February-22-2023,Single Family Residential,840 S 120th St,Burien,WA,98168,190000,2,1.5,Burien,1180,8276,1942,,161,,Sold,,,https://www.redfin.com/WA/Seattle/840-S-120th-St-98168/home/186638,OLS,370168,N,Y,47.4960464,-122.3215374
PAST SALE,August-30-2023,Single Family Residential,1047 S 115th St,Burien,WA,98168,749988,4,4.0,Burien,2274,3038,2023,,330,,Sold,,,https://www.redfin.com/WA/Burien/1047-S-115th-St-98168/home/186016119,NWMLS as Distributed by MLS Grid,2135147,N,Y,47.4999822,-122.3191427
PAST SALE,May-31-2023,Single Family Residential,11628 42nd Ave S,Tukwila,WA,98168,900000,1,1.0,Tukwila,2488,7800,2023,,362,,Sold,,,https://www.redfin.com/WA/Tukwila/11628-42nd-Ave-S-98168/home/185790827,NWMLS as Distributed by MLS Grid,2128520,N,Y,47.4992693,-122.2800568
PAST SALE,,Condo/Co-op,10459 Des Moines Memorial Dr S Unit S202,Seattle,WA,98168,255000,2,2.0,,999,,1969,,255,,,,,https://www.redfin.com/WA/Seattle/10459-Des-Moines-Memorial-Dr-S-98168/unit-S202/home/59716,,,N,Y,47.5084184,-122.3063667
PAST SALE,April-5-2023,Single Family Residential,13745 44th Ave S,Tukwila,WA,98168,610000,4,1.0,Tukwila,1860,39343,1912,,328,,Sold,,,https://www.redfin.com/WA/Tukwila/13745-44th-Ave-S-98168/home/192293,NWMLS as Distributed by MLS Grid,2053348,N,Y,47.4790908,-122.2789592
PAST SALE,June-8-2023,Single Family Residential,10456 3rd Ave S,Seattle,WA,98168,825000,4,3.5,Top Hat,2160,6082,1948,,382,,Sold,,,https://www.redfin.com/WA/Seattle/10456-3rd-Ave-S-98168/home/180797,NWMLS as Distributed by MLS Grid,2054123,N,Y,47.5090682,-122.3303357
PAST SALE,July-7-2023,Single Family Residential,13247 Occidental Ave S,Burien,WA,98168,525000,3,1.0,Burien,1060,6213,1968,,495,,Sold,,,https://www.redfin.com/WA/Burien/13247-Occidental-Ave-S-98168/home/189430,NWMLS as Distributed by MLS Grid,2136583,N,Y,47.4835122,-122.3328301
PAST SALE,June-6-2023,Single Family Residential,4110 S 139th St,Tukwila,WA,98168,459000,3,2.5,Riverton,1500,6700,1949,,306,,Sold,,,https://www.redfin.com/WA/Tukwila/4110-S-139th-St-98168/home/192706,NWMLS as Distributed by MLS Grid,2078049,N,Y,47.4790226,-122.282144
PAST SALE,May-15-2023,Condo/Co-op,10921 Glen Acres Dr S Unit 18A,Seattle,WA,98168,300000,2,2.0,Glen Acres,1245,,1968,,241,977,Sold,,,https://www.redfin.com/WA/Burien/10921-Glen-Acres-Dr-S-98168/unit-18A/home/185429939,NWMLS as Distributed by MLS Grid,2068644,N,Y,47.5061135,-122.3220108
PAST SALE,February-15-2023,Single Family Residential,14244 24th Ave S,Seatac,WA,98168,730000,5,3.5,Riverton,2900,24801,1930,,252,,Sold,,,https://www.redfin.com/WA/Seatac/14244-24th-Ave-S-98168/home/191088,NWMLS as Distributed by MLS Grid,2037220,N,Y,47.4747609,-122.3019187
PAST SALE,August-18-2023,Single Family Residential,13615 Des Moines Memorial Dr SW,Burien,WA,98168,390000,3,1.0,Burien,920,10762,1939,,424,,Sold,,,https://www.redfin.com/WA/Burien/13615-Des-Moines-Memorial-Dr-S-98168/home/193414,NWMLS as Distributed by MLS Grid,2147638,N,Y,47.4809567,-122.3146045
PAST SALE,,Single Family Residential,2449 S 130th Pl,Seatac,WA,98168,350000,3,1.0,,1230,11200,1954,,285,,,,,https://www.redfin.com/WA/Seatac/2449-S-130th-Pl-98168/home/192000,,,N,Y,47.4862142,-122.2999828
PAST SALE,,Single Family Residential,12649 21st Ave S,Seattle,WA,98168,330000,3,1.5,,1060,10592,1956,,311,,,,,https://www.redfin.com/WA/Seattle/12649-21st-Ave-S-98168/home/191271,,,N,Y,47.4889048,-122.3063531
PAST SALE,,Single Family Residential,13324 31st Ave S,Tukwila,WA,98168,460000,3,2.5,,1450,9665,1978,,317,,,,,https://www.redfin.com/WA/Tukwila/13324-31st-Ave-S-98168/home/192165,,,N,Y,47.484296,-122.2929638
PAST SALE,April-26-2023,Single Family Residential,12260 5th Ave S,Seattle,WA,98168,399950,2,1.0,Cedarhurst,1360,8175,1942,,294,,Sold,,,https://www.redfin.com/WA/Burien/12260-5th-Ave-S-98168/home/189648,NWMLS as Distributed by MLS Grid,2048946,N,Y,47.4924438,-122.3262938
PAST SALE,,Single Family Residential,14215 57th Ave S,Tukwila,WA,98168,510000,5,3.0,,2067,26112,1910,,247,,,,,https://www.redfin.com/WA/Tukwila/14215-57th-Ave-S-98168/home/343942,,,N,Y,47.4754802,-122.2627418
PAST SALE,December-9-2022,Single Family Residential,3219 S 142nd Pl,Tukwila,WA,98168,450000,5,3.0,SeaTac,2660,9500,1965,,169,,Sold,,,https://www.redfin.com/WA/Tukwila/3219-S-142nd-Pl-98168/home/190926,NWMLS as Distributed by MLS Grid,2022865,N,Y,47.4751927,-122.2906508
PAST SALE,April-21-2023,Single Family Residential,10870 5Th Ave S,Seattle,WA,98168,135000,3,2.0,Seattle,1900,7323,1963,,71,,Sold,,,https://www.redfin.com/WA/Seattle/10870-5th-Ave-S-98168/home/190331,NWMLS as Distributed by MLS Grid,2059462,N,Y,47.5051856,-122.3266598
PAST SALE,,Single Family Residential,10445 18th Ave S,Seattle,WA,98168,456000,3,2.0,,2360,15000,1946,,193,,,,,https://www.redfin.com/WA/Seattle/10445-18th-Ave-S-98168/home/188017,,,N,Y,47.5089875,-122.3101203
PAST SALE,August-15-2023,Single Family Residential,11727 40th Ave S,Tukwila,WA,98168,975000,6,3.5,Tukwila,3057,6703,2023,,319,,Sold,,,https://www.redfin.com/WA/Tukwila/11727-40th-Ave-S-98168/home/183986243,NWMLS as Distributed by MLS Grid,2152462,N,Y,47.49802,-122.2842278
PAST SALE,September-7-2023,Single Family Residential,853 S 112th St,Seattle,WA,98168,370000,5,2.0,Boulevard Park,1340,12740,1947,,276,,Sold,,,https://www.redfin.com/WA/Seattle/853-S-112th-St-98168/home/187928,NWMLS as Distributed by MLS Grid,2163042,N,Y,47.502649,-122.3210527
PAST SALE,June-21-2023,Single Family Residential,2439 S 146th St,Seatac,WA,98168,635000,4,2.5,SeaTac,2210,12420,1913,,287,,Sold,,,https://www.redfin.com/WA/Seatac/2439-S-146th-St-98168/home/193264,NWMLS as Distributed by MLS Grid,2076115,N,Y,47.4722052,-122.300817
PAST SALE,April-27-2023,Single Family Residential,13561 Macadam Rd S,Tukwila,WA,98168,645000,3,1.5,Foster,1890,20150,1935,,341,,Sold,,,https://www.redfin.com/WA/Tukwila/13561-Macadam-Rd-S-98168/home/192511,NWMLS as Distributed by MLS Grid,2051424,N,Y,47.4816326,-122.2759124
PAST SALE,April-25-2023,Single Family Residential,12846 7th Ave S,Burien,WA,98168,500000,4,1.0,Cedarhurst,1130,7128,1944,,442,,Sold,,,https://www.redfin.com/WA/Burien/12846-7th-Ave-S-98168/home/189458,NWMLS as Distributed by MLS Grid,2048970,N,Y,47.4871745,-122.3243743
