SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,June-23-2023,Single Family Residential,3001 NE 89th St,Seattle,WA,98115,2200000,4,3.5,Wedgwood,3960,5000.0,2018.0,,556,,Sold,,,https://www.redfin.com/WA/Seattle/3001-NE-89th-St-98115/home/317526,NWMLS as Distributed by MLS Grid,2077599.0,N,Y,47.6928872,-122.2957984,"Contemporary 4BR/3.5BA corner lot home in desirable Wedgewood community! Floor to ceiling windows lets in an abundance of natural light. Main level is perfect for entertaining w/ spacious open floorplan. Stairs lead up to landing w/ bonus living space, 3BR + laundry. Generous primary suite w/ gas fp, walk-in closet & spa-like bath. 2 BRs share Jack & Jill bath. Lower level feat a 620sqft apartment w/ separate entrance (perfect for guests, nanny or rental income). Cozy heated floors in every bathroom. A/C for hot summer days. Covered decks w/ heat lamps for year round enjoyment. 2 car garage + off-street parking. Private, fenced, and beautifully landscaped yard w/ fruit trees, garden & vibrant flowers. Easy freeway access. Top-rated schools! Show less"
PAST SALE,February-24-2023,Single Family Residential,6251 40th Ave NE,Seattle,WA,98115,1212000,4,2.0,Bryant,2080,4200.0,1951.0,,583,,Sold,,,https://www.redfin.com/WA/Seattle/6251-40th-Ave-NE-98115/home/313989,NWMLS as Distributed by MLS Grid,2031837.0,N,Y,47.6755241,-122.2851871,"Location & thoughtful updates make this Bryant charmer an absolute must see! Private driveway, garage & meticulously landscaped yard welcome you. Offers an abundance of natural light that highlights refinished wood floors, remodeled open concept kitchen w/LG island, quartz counters & new appliances. Inviting living room w/gas FP, designer wood mantle & tile surround allows you to interact w/gourmet cook in kitchen. 3 beds, a newly renovated bath w/beautiful subway tile & high end fixtures round out main floor. Basement provides everything you need w/separate outside door access, another new gas FP, bathroom, rec area & additional bed or office. Fully fenced backyard w/patio & mature plantings will inspire gatherings for many years to come. Show less"
PAST SALE,November-30-2022,Single Family Residential,6031 43rd Ave NE,Seattle,WA,98115,1475000,4,2.5,Bryant,2230,5878.0,1991.0,,661,,Sold,,,https://www.redfin.com/WA/Seattle/6031-43rd-Ave-NE-98115/home/313887,NWMLS as Distributed by MLS Grid,2015974.0,N,Y,47.6731131,-122.2824984,"Nestled on a quiet street one block from Bryant Park and PCC, you’ll find this light-filled, contemporary 4-bedroom home. A formal entry leads you into the spacious living room with hardwood floors, 20’ ceilings and double-sided fireplace. Adjacent formal dining room. Continue on to the family room that opens to the oversized kitchen & breakfast nook, w/ direct access to the large back deck & private backyard – the perfect space for entertaining. Upstairs boasts all 4 bedrooms including the primary suite with expansive 5-piece bathroom, walk-in closet and west-facing deck. Two-car attached garage. Tons of storage throughout. Whole house AC. New W/D. Close to excellent schools, U-Village, the Burke Gilman, UW, restaurants, parks, & transit. Show less"
PAST SALE,May-26-2023,Single Family Residential,1540 NE 97th St,Seattle,WA,98115,1005000,4,3.0,Northgate,2010,5045.0,1993.0,,500,,Sold,,,https://www.redfin.com/WA/Seattle/1540-NE-97th-St-98115/home/107240,NWMLS as Distributed by MLS Grid,2057359.0,N,Y,47.6996701,-122.310367,"Welcome home to this fresh and modern Maple Leaf cutie pie. She has everything you are looking for! 4 Bedrooms, a bathroom on each floor, large open concept main floor, 2 walk-in pantries, multiple decks with nice views, expansive backyard, custom closet systems and A/C to keep you cool in the Summer. And that's just the house. Now let's talk about the neighborhood! There are so many great cafes and restaurants nearby to keep you well fed and buzzed, including Cafe Javasti, The Maple, Kona Kitchen and the beloved Cloud City Coffee. The Northgate Light Rail Station and Kraken IcePlex are a mere mile away! Talk about a fantastic location. It truly checks all the boxes! The home boasts $90K in additions since 2020. A definite must see! Show less"
PAST SALE,April-12-2023,Single Family Residential,6010 51st Ave NE,Seattle,WA,98115,1746000,4,2.5,Hawthorne Hills,2420,7475.0,1940.0,,721,,Sold,,,https://www.redfin.com/WA/Seattle/6010-51st-Ave-NE-98115/home/320419,NWMLS as Distributed by MLS Grid,2046160.0,N,Y,47.6726635,-122.2725134,"Live in coveted Hawthorne Hills! Turnkey home boasts views of Rainier, Lake WA & Cascades! Spacious entertainment-ready kitchen w/ ample storage & skylights to bring in an abundance of natural light. Large deck off kitchen for al fresco dining. Inviting living room w/ wood-burning fireplace, two bedrooms & full bath complete the main floor. Lower level provides a primary bedroom w/ walk-in closet & en suite bath, 2nd cozy bedroom, ½ bath & generous family room that opens to a newly built patio. Newer modern staircase installed to make the floors flow seamlessly together. Enjoy the tranquil landscaped yard, including storage space & room for outdoor play. Highly rated schools. Close to Burke-Gilman trail, shops & more. Don't miss this one! Show less"
PAST SALE,November-7-2022,Single Family Residential,6822 29th Ave NE,Seattle,WA,98115,1210000,4,3.0,Ravenna,2300,5700.0,1939.0,,526,,Sold,,,https://www.redfin.com/WA/Seattle/6822-29th-Ave-NE-98115/home/315594,NWMLS as Distributed by MLS Grid,1999545.0,N,Y,47.6782855,-122.296035,"Nestled on a quiet street, this incredible Cape Cod delights with spacious rooms and charming features in coveted Ravenna/Bryant location. Main level features a light-filled living room centered on the cozy fireplace w/ beautiful hardwoods that flow throughout a circular floor plan. Charming kitchen offers plenty of counter & cabinet space. 3 Spacious bedrooms on same level including Primary Suite w/ full bath. Huge family room, guest bedroom w/its own three-quarter bath on the fully finished lower level. Gorgeous, landscaped garden perfect for entertaining! Remodeled backyard studio makes ideal WFH office w/electricity & heat. Close to everything including new light rail station, parks & top-rated school cluster. Easy DT & SLU commute. Show less"
PAST SALE,May-16-2023,Single Family Residential,7711 19th Ave NE,Seattle,WA,98115,1195000,4,2.5,Wedgwood,2220,3588.0,1927.0,,538,,Sold,,,https://www.redfin.com/WA/Seattle/7711-19th-Ave-NE-98115/home/309914,NWMLS as Distributed by MLS Grid,2047424.0,N,Y,47.685293,-122.3081124,"Turnkey Seattle gem! Updated Maple Leaf Tudor with a true ADU. New appliances; 3-year old roof, furnace, side-sewer; and updated electrical and plumbing. The circular floor plan on the main begins with the bright living room with hardwoods. Light filled dining room connects to a charming updated kitchen and then two well sized bedrooms and a full bath. Upstairs is a spacious primary bedroom with ample walk-in closet and en suite potential. Downstairs a large family room opens to the garden. The spacious ADU has rental income potential with a separate entrance, kitchenette, and full bath. Raised beds, large shed, and nice patio make the yard an outdoor oasis. Friendly, welcoming neighborhood, great schools, and plentiful amenities nearby. Show less"
PAST SALE,November-18-2022,Single Family Residential,2700 NE 86th St,Seattle,WA,98115,1100000,4,2.5,Wedgwood,3530,6000.0,1951.0,,312,,Sold,,,https://www.redfin.com/WA/Seattle/2700-NE-86th-St-98115/home/316774,NWMLS as Distributed by MLS Grid,2018061.0,N,Y,47.6911924,-122.2991407,Skipped after 4 retries
PAST SALE,December-31-2022,Single Family Residential,7004 Ravenna Ave NE,Seattle,WA,98115,1200000,4,3.0,Ravenna,1570,7828.0,1900.0,,764,,Sold,,,https://www.redfin.com/WA/Seattle/7004-Ravenna-Ave-NE-98115/home/311266,NWMLS as Distributed by MLS Grid,2025147.0,N,Y,47.6796606,-122.303555,Skipped after 4 retries
PAST SALE,June-30-2023,Single Family Residential,5121 NE 68th St,Seattle,WA,98115,3000000,5,4.0,View Ridge,4200,5500.0,2023.0,,714,,Sold,,,https://www.redfin.com/WA/Seattle/5121-NE-68th-St-98115/home/321187,NWMLS as Distributed by MLS Grid,2133934.0,N,Y,47.6773008,-122.2720383,"Distinctive Danish+Northwest Modern with 180-degree lake and mountain views, sited in one of View Ridges most sought after streets.  with state-of-the art green technology. Rift Oak paneling, high ceilings & 100+ windows give an extraordinary sense of lightness. Professional kitchen. Luxury view master has 5-piece bath and dual his/hers closets. Top-floor guest suite flows to rooftop deck w/ expansive views of Lake Union, city lights and Mt. Rainier.Prime location just near Sand Point Country Club and access to award-winning Public and Private Schools. Attached legal ADU/MIL. Show less"
